stop_name,daytime_routes,division,line,borough,structure,gtfs_longitude,gtfs_latitude,complex_id,date,entries,exits
Park Pl,S,BMT,Franklin Shuttle,Bk,Open Cut,-73.957624,40.674772,141,2021-03-15,553,741
Park Pl,S,BMT,Franklin Shuttle,Bk,Open Cut,-73.957624,40.674772,141,2021-03-16,579,811
Park Pl,S,BMT,Franklin Shuttle,Bk,Open Cut,-73.957624,40.674772,141,2021-03-17,571,835
Park Pl,S,BMT,Franklin Shuttle,Bk,Open Cut,-73.957624,40.674772,141,2021-03-18,574,829
Park Pl,S,BMT,Franklin Shuttle,Bk,Open Cut,-73.957624,40.674772,141,2021-03-19,574,789
Park Pl,S,BMT,Franklin Shuttle,Bk,Open Cut,-73.957624,40.674772,141,2021-03-20,378,595
Park Pl,S,BMT,Franklin Shuttle,Bk,Open Cut,-73.957624,40.674772,141,2021-03-21,285,470
Park Pl,S,BMT,Franklin Shuttle,Bk,Open Cut,-73.957624,40.674772,141,2021-03-22,557,842
Park Pl,S,BMT,Franklin Shuttle,Bk,Open Cut,-73.957624,40.674772,141,2021-03-23,587,847
Park Pl,S,BMT,Franklin Shuttle,Bk,Open Cut,-73.957624,40.674772,141,2021-03-24,598,884
Park Pl,S,BMT,Franklin Shuttle,Bk,Open Cut,-73.957624,40.674772,141,2021-03-25,598,784
Park Pl,S,BMT,Franklin Shuttle,Bk,Open Cut,-73.957624,40.674772,141,2021-03-26,550,743
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-01,1511,1242
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-02,5009,3196
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-03,3330,2618
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-04,3139,2263
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-05,3176,2277
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-06,3291,2378
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-07,3252,2369
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-08,3245,2258
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-09,5372,3353
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-10,3905,2909
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-11,3143,2361
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-12,3299,2447
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-13,3285,2386
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-14,3270,2452
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-15,3262,2332
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-16,5192,3508
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-17,3847,3169
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-18,2475,2012
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-19,2869,2373
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-20,3136,2365
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-21,3391,2518
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-22,3287,2444
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-23,5189,3690
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-24,3654,2741
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-25,3214,2417
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-26,3095,2249
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-27,3313,2433
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-28,3377,2485
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-29,2465,2353
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-30,5003,3565
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-01-31,3587,2843
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-01,1905,1755
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-02,2298,1849
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-03,3352,2465
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-04,3535,2666
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-05,3394,2397
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-06,2630,2163
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-07,1397,1269
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-08,3211,2422
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-09,3276,2361
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-10,3423,2333
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-11,3393,2555
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-12,3319,2467
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-13,3734,3104
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-14,2812,2576
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-15,4116,3224
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-16,3301,2429
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-17,3319,2473
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-18,2713,2123
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-19,2935,2116
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-20,4091,3194
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-21,2990,2704
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-22,3183,2231
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-23,3334,2393
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-24,3606,2696
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-25,3654,2567
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-26,3607,2601
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-27,3944,3098
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-02-28,2929,2482
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-01,3389,2293
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-02,3473,2444
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-03,3628,2534
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-04,3582,2624
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-05,3512,2566
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-06,5712,3654
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-07,4052,3015
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-08,3444,2372
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-09,3585,2542
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-10,3660,2393
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-11,3699,2560
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-12,3817,2628
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-13,6036,4072
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-14,4251,3229
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-15,3318,2346
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-16,3552,2424
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-17,3417,2417
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-18,3343,2272
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-19,3593,2531
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-20,6316,4004
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-21,4457,3311
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-22,3513,2520
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-23,3602,2381
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-24,3507,2385
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-25,3628,2572
Inwood - 207 St,A,IND,8th Av - Fulton St,M,Subway,-73.919899,40.868072,143,2021-03-26,3628,2259
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-01,841,96
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-02,2272,157
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-03,1469,127
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-04,2021,123
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-05,2024,124
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-06,2072,145
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-07,2158,148
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-08,2160,133
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-09,2298,169
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-10,1773,131
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-11,1995,128
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-12,2178,124
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-13,2152,155
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-14,2224,131
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-15,2167,132
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-16,2260,151
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-17,1735,140
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-18,1786,118
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-19,2136,133
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-20,2062,134
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-21,2189,168
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-22,2232,153
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-23,2223,145
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-24,1605,139
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-25,2108,124
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-26,1981,155
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-27,2248,167
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-28,2165,131
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-29,2023,144
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-30,2034,137
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-01-31,1642,127
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-01,1010,129
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-02,1582,164
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-03,2213,185
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-04,2385,162
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-05,2327,122
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-06,1783,135
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-07,958,84
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-08,2157,141
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-09,2188,160
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-10,2235,137
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-11,2316,140
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-12,2232,123
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-13,3488,199
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-14,2474,151
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-15,3824,189
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-16,2144,119
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-17,2291,138
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-18,1770,122
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-19,2036,151
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-20,3230,138
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-21,2283,130
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-22,1970,107
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-23,2249,124
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-24,2418,122
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-25,2481,136
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-26,2432,149
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-27,3018,148
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-02-28,2125,137
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-01,2243,130
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-02,2290,139
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-03,2493,151
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-04,2429,134
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-05,2418,137
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-06,2553,155
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-07,1937,136
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-08,2181,125
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-09,2364,147
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-10,2401,141
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-11,2532,132
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-12,2569,158
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-13,2765,180
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-14,1942,155
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-15,2110,122
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-16,2168,106
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-17,2411,126
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-18,2264,130
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-19,2455,163
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-20,2827,165
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-21,2167,136
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-22,2431,131
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-23,2525,131
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-24,2490,118
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-25,2601,145
Dyckman St,A,IND,8th Av - Fulton St,M,Subway,-73.927271,40.865491,144,2021-03-26,2533,120
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-01,330,108
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-02,829,252
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-03,601,134
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-04,863,152
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-05,931,154
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-06,927,181
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-07,910,168
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-08,911,179
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-09,856,237
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-10,750,211
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-11,880,149
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-12,895,137
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-13,868,131
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-14,938,154
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-15,932,150
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-16,911,270
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-17,779,184
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-18,747,167
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-19,925,153
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-20,888,143
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-21,935,162
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-22,919,151
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-23,928,236
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-24,707,147
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-25,880,144
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-26,830,155
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-27,913,151
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-28,920,126
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-29,833,164
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-30,855,193
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-01-31,737,187
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-01,401,108
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-02,590,134
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-03,901,160
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-04,954,156
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-05,928,160
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-06,749,173
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-07,422,102
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-08,926,160
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-09,940,170
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-10,978,176
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-11,916,153
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-12,915,146
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-13,1180,515
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-14,799,168
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-15,1087,202
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-16,936,156
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-17,962,136
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-18,736,156
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-19,865,159
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-20,1015,186
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-21,808,132
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-22,878,137
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-23,961,152
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-24,1017,194
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-25,1039,164
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-26,1079,190
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-27,1026,188
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-02-28,759,169
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-03-01,990,143
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-03-02,950,209
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-03-03,1038,184
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-03-04,1012,174
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-03-05,1060,213
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-03-06,1108,222
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-03-07,954,281
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-03-08,1010,149
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-03-09,1082,194
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-03-10,1031,120
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-03-11,1097,175
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-03-12,1064,214
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-03-13,1164,249
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-03-14,876,236
190 St,A,IND,8th Av - Fulton St,M,Subway,-73.93418,40.859022,145,2021-03-15,990,154
